Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
467,195;4,468
467,561;4,565
467,927;4,468
468,292;4,517
468,658;4,541
469,024;4,614
469,389;4,370
469,755;4,492
470,120;4,492
470,486;4,541
470,851;4,492
471,216;4,419
471,581;4,517
471,947;4,663
472,312;4,492
472,677;4,492
473,042;4,468
473,407;4,468
473,772;4,541
474,137;4,541
474,502;4,517
474,867;4,614
475,232;4,565
475,597;4,614
475,961;4,614
476,326;4,517
476,691;4,492
477,055;4,468
477,420;4,492
477,784;4,761
478,149;4,541
478,513;4,565
478,878;4,639
479,242;4,663
479,606;4,541
479,971;5,054
480,335;4,565
480,699;4,590
481,063;4,541
481,427;4,590
481,791;4,614
482,155;4,541
482,519;4,541
482,883;4,541
483,247;4,443
483,611;4,541
483,975;4,712
484,339;4,541
484,702;4,419
485,066;4,541
485,430;4,443
485,793;4,492
486,157;4,492
486,520;4,492
486,884;4,468
487,247;4,614
487,610;4,443
487,974;4,370
488,337;4,639
488,700;4,419
489,063;4,443
489,426;4,443
489,789;4,346
490,153;4,395
490,516;4,370
490,878;4,419
491,241;4,468
491,604;4,370
491,967;4,321
492,330;4,346
492,693;4,419
493,055;4,370
493,418;4,443
493,781;4,346
494,143;4,541
494,506;4,297
494,868;4,443
495,231;4,395
495,593;4,419
495,955;4,346
496,318;4,370
496,680;4,370
497,042;4,321
497,404;4,370
497,766;4,395
498,128;4,297
498,490;4,346
498,852;4,468
499,214;4,248
499,576;4,346
499,938;4,272
500,300;4,297
500,662;4,297
501,023;4,272
501,385;4,272
501,747;4,297
502,108;4,297
502,470;4,297
502,831;4,248
503,193;4,224
503,554;4,346
503,916;4,297
504,277;4,272
504,638;4,272
504,999;4,297
505,361;4,370
505,722;4,297
506,083;4,224
506,444;4,272
506,805;4,224
507,166;4,346
507,527;4,297
507,888;4,297
508,248;4,297
508,609;4,175
508,970;4,272
509,331;4,321
509,691;4,321
510,052;4,297
510,413;4,297
510,773;4,297
511,134;4,224
511,494;4,175
511,854;4,297
